193,80,36,-99
194,78,36,-99
194,80,36,-99
194,82,36,-99
194,84,36,-99
195,77,36,-99
195,79,36,-99
195,81,36,-99
195,85,36,-99
196,77,36,-99
196,80,36,-99
196,82,36,-99
196,84,36,-99
196,86,36,-99
197,77,36,-99
197,85,36,-99
197,87,36,-99
198,75,36,-99
198,76,36,-99
198,78,36,-99
198,79,36,-99
198,82,36,-99
198,88,36,-99
199,79,36,-99
199,80,36,-99
199,83,36,-99
200,80,36,-99
200,86,36,-99
201,76,36,-99
201,82,36,-99
202,75,36,-99
202,82,36,-99
207,80,36,-99
183,73,36,-90
183,74,36,-90
184,71,36,-90
184,72,36,-90
185,73,36,-90
188,71,36,-90
188,74,36,-90
188,78,36,-90
188,79,36,-90
189,73,36,-90
189,77,36,-90
189,78,36,-90
190,76,36,-90
191,67,36,-90
191,72,36,-90
191,74,36,-90
191,77,36,-90
191,79,36,-90
192,68,36,-90
192,71,36,-90
192,72,36,-90
192,74,36,-90
192,76,36,-90
192,78,36,-90
193,67,36,-90
193,70,36,-90
193,71,36,-90
193,74,36,-90
193,76,36,-90
194,70,36,-90
194,75,36,-90
194,77,36,-90
195,73,36,-90
196,69,36,-90
196,71,36,-90
196,72,36,-90
196,74,36,-90
197,70,36,-90
197,74,36,-90
171,66,36,-81
172,65,36,-81
173,63,36,-81
173,65,36,-81
173,66,36,-81
174,63,36,-81
174,64,36,-81
174,68,36,-81
175,61,36,-81
175,63,36,-81
175,65,36,-81
175,66,36,-81
175,68,36,-81
176,61,36,-81
176,62,36,-81
176,64,36,-81
176,67,36,-81
176,69,36,-81
177,60,36,-81
177,62,36,-81
177,63,36,-81
177,65,36,-81
177,68,36,-81
178,63,36,-81
178,65,36,-81
178,66,36,-81
178,70,36,-81
179,60,36,-81
179,63,36,-81
179,64,36,-81
179,66,36,-81
179,68,36,-81
179,69,36,-81
179,71,36,-81
180,59,36,-81
180,64,36,-81
180,66,36,-81
180,70,36,-81
181,67,36,-81
181,69,36,-81
181,70,36,-81
182,59,36,-81
182,62,36,-81
182,63,36,-81
182,65,36,-81
183,64,36,-81
183,66,36,-81
184,62,36,-81
185,61,36,-81
185,64,36,-81
188,63,36,-81
188,65,36,-81
162,59,36,-72
162,60,36,-72
164,58,36,-72
167,64,36,-72
168,64,36,-72
168,65,36,-72
169,59,36,-72
169,63,36,-72
169,64,36,-72
170,60,36,-72
171,57,36,-72
172,58,36,-72
172,60,36,-72
172,61,36,-72
172,63,36,-72
173,55,36,-72
173,59,36,-72
173,61,36,-72
174,54,36,-72
174,58,36,-72
175,54,36,-72
175,56,36,-72
175,57,36,-72
176,56,36,-72
176,58,36,-72
176,59,36,-72
177,56,36,-72
177,59,36,-72
178,58,36,-72
151,55,36,-63
154,56,36,-63
155,55,36,-63
155,57,36,-63
156,51,36,-63
156,54,36,-63
156,57,36,-63
157,55,36,-63
157,57,36,-63
157,58,36,-63
158,54,36,-63
158,56,36,-63
158,57,36,-63
159,51,36,-63
159,55,36,-63
160,53,36,-63
160,56,36,-63
160,57,36,-63
161,53,36,-63
162,53,36,-63
162,54,36,-63
163,53,36,-63
164,52,36,-63
165,50,36,-63
165,51,36,-63
165,53,36,-63
167,51,36,-63
139,47,36,-54
140,48,36,-54
140,49,36,-54
141,47,36,-54
141,48,36,-54
142,47,36,-54
142,49,36,-54
143,46,36,-54
143,48,36,-54
143,49,36,-54
143,51,36,-54
144,45,36,-54
144,47,36,-54
144,50,36,-54
145,45,36,-54
145,46,36,-54
145,47,36,-54
145,50,36,-54
145,52,36,-54
146,46,36,-54
146,48,36,-54
146,51,36,-54
147,46,36,-54
147,47,36,-54
147,53,36,-54
148,49,36,-54
148,52,36,-54
149,47,36,-54
149,48,36,-54
149,50,36,-54
149,51,36,-54
150,48,36,-54
150,50,36,-54
151,49,36,-54
152,49,36,-54
153,49,36,-54
154,46,36,-54
154,47,36,-54
132,43,36,-45
132,44,36,-45
133,45,36,-45
134,42,36,-45
134,44,36,-45
135,41,36,-45
135,45,36,-45
136,41,36,-45
137,42,36,-45
137,45,36,-45
138,39,36,-45
138,41,36,-45
138,44,36,-45
139,38,36,-45
139,40,36,-45
141,43,36,-45
142,39,36,-45
142,41,36,-45
143,40,36,-45
143,42,36,-45
144,39,36,-45
144,41,36,-45
145,40,36,-45
120,36,36,-36
122,36,36,-36
123,32,36,-36
124,36,36,-36
125,33,36,-36
125,40,36,-36
126,34,36,-36
126,39,36,-36
127,40,36,-36
128,35,36,-36
129,36,36,-36
129,38,36,-36
130,37,36,-36
131,37,36,-36
113,30,36,-27
116,28,36,-27
117,27,36,-27
117,32,36,-27
119,29,36,-27
119,32,36,-27
122,28,36,-27
123,26,36,-27
108,24,36,-18
110,24,36,-18
202,104,45,-117
202,105,45,-117
202,109,45,-117
204,101,45,-117
204,109,45,-117
205,100,45,-117
205,101,45,-117
205,104,45,-117
205,105,45,-117
205,109,45,-117
206,99,45,-117
208,99,45,-117
208,100,45,-117
208,103,45,-117
211,99,45,-117
187,97,45,-108
187,98,45,-108
188,96,45,-108
189,96,45,-108
189,103,45,-108
190,102,45,-108
191,98,45,-108
191,99,45,-108
191,102,45,-108
192,98,45,-108
193,95,45,-108
194,99,45,-108
195,99,45,-108
197,92,45,-108
197,96,45,-108
198,93,45,-108
198,100,45,-108
199,98,45,-108
200,99,45,-108
201,95,45,-108
179,89,45,-99
180,87,45,-99
180,88,45,-99
180,90,45,-99
181,90,45,-99
182,87,45,-99
182,88,45,-99
182,89,45,-99
182,90,45,-99
182,91,45,-99
182,92,45,-99
183,89,45,-99
183,91,45,-99
183,93,45,-99
184,89,45,-99
184,93,45,-99
184,94,45,-99
185,87,45,-99
185,88,45,-99
185,89,45,-99
185,91,45,-99
185,94,45,-99
186,86,45,-99
186,87,45,-99
186,90,45,-99
186,93,45,-99
186,94,45,-99
187,84,45,-99
187,87,45,-99
187,88,45,-99
187,91,45,-99
188,83,45,-99
188,85,45,-99
188,88,45,-99
188,89,45,-99
188,92,45,-99
189,84,45,-99
189,86,45,-99
189,87,45,-99
189,90,45,-99
189,91,45,-99
190,88,45,-99
190,92,45,-99
191,84,45,-99
191,90,45,-99
192,85,45,-99
192,86,45,-99
192,89,45,-99
192,91,45,-99
193,90,45,-99
194,89,45,-99
195,90,45,-99
170,81,45,-90
171,81,45,-90
172,79,45,-90
172,80,45,-90
173,78,45,-90
173,79,45,-90
174,80,45,-90
175,78,45,-90
175,79,45,-90
176,76,45,-90
176,79,45,-90
176,81,45,-90
176,85,45,-90
177,76,45,-90
177,78,45,-90
177,84,45,-90
178,76,45,-90
178,77,45,-90
178,82,45,-90
178,85,45,-90
179,75,45,-90
179,79,45,-90
179,80,45,-90
179,83,45,-90
179,85,45,-90
180,74,45,-90
180,76,45,-90
180,82,45,-90
180,83,45,-90
181,75,45,-90
181,80,45,-90
182,77,45,-90
182,78,45,-90
182,81,45,-90
182,82,45,-90
182,83,45,-90
183,79,45,-90
183,81,45,-90
184,76,45,-90
184,81,45,-90
185,79,45,-90
185,80,45,-90
186,78,45,-90
186,80,45,-90
187,81,45,-90
160,75,45,-81
161,75,45,-81
162,75,45,-81
163,74,45,-81
163,75,45,-81
165,73,45,-81
165,76,45,-81
165,78,45,-81
166,75,45,-81
166,77,45,-81
166,79,45,-81
167,69,45,-81
167,71,45,-81
167,74,45,-81
167,75,45,-81
167,77,45,-81
167,78,45,-81
168,70,45,-81
168,74,45,-81
168,78,45,-81
168,79,45,-81
168,80,45,-81
169,70,45,-81
169,73,45,-81
169,75,45,-81
169,77,45,-81
169,78,45,-81
170,69,45,-81
170,72,45,-81
170,76,45,-81
170,79,45,-81
171,72,45,-81
171,76,45,-81
171,78,45,-81
172,74,45,-81
172,75,45,-81
174,74,45,-81
174,76,45,-81
175,73,45,-81
175,75,45,-81
176,72,45,-81
176,73,45,-81
176,74,45,-81
177,72,45,-81
177,74,45,-81
178,73,45,-81
149,68,45,-72
151,68,45,-72
151,69,45,-72
152,68,45,-72
152,69,45,-72
153,67,45,-72
153,70,45,-72
153,71,45,-72
154,70,45,-72
155,66,45,-72
155,71,45,-72
155,72,45,-72
156,65,45,-72
156,68,45,-72
156,69,45,-72
156,71,45,-72
157,63,45,-72
157,67,45,-72
157,73,45,-72
158,67,45,-72
158,69,45,-72
158,71,45,-72
158,72,45,-72
159,62,45,-72
159,68,45,-72
159,70,45,-72
160,65,45,-72
160,69,45,-72
160,71,45,-72
160,72,45,-72
161,65,45,-72
161,68,45,-72
162,68,45,-72
162,69,45,-72
163,67,45,-72
163,68,45,-72
165,66,45,-72
165,67,45,-72
166,67,45,-72
167,65,45,-72
167,66,45,-72
168,66,45,-72
138,63,45,-63
139,62,45,-63
140,61,45,-63
140,62,45,-63
140,63,45,-63
140,64,45,-63
141,60,45,-63
141,61,45,-63
141,63,45,-63
142,62,45,-63
142,65,45,-63
143,58,45,-63
143,59,45,-63
143,63,45,-63
143,64,45,-63
143,66,45,-63
144,59,45,-63
144,62,45,-63
144,63,45,-63
145,57,45,-63
145,60,45,-63
145,62,45,-63
145,64,45,-63
146,57,45,-63
146,58,45,-63
146,60,45,-63
146,61,45,-63
146,63,45,-63
146,65,45,-63
147,63,45,-63
147,67,45,-63
147,68,45,-63
148,57,45,-63
148,58,45,-63
148,61,45,-63
148,62,45,-63
148,64,45,-63
148,66,45,-63
148,67,45,-63
149,59,45,-63
149,60,45,-63
149,64,45,-63
149,65,45,-63
149,66,45,-63
150,62,45,-63
150,63,45,-63
151,63,45,-63
151,64,45,-63
152,58,45,-63
152,63,45,-63
152,64,45,-63
153,62,45,-63
154,61,45,-63
154,62,45,-63
155,61,45,-63
156,61,45,-63
130,56,45,-54
133,57,45,-54
133,58,45,-54
134,56,45,-54
134,57,45,-54
134,59,45,-54
134,60,45,-54
135,53,45,-54
135,56,45,-54
135,58,45,-54
135,59,45,-54
135,61,45,-54
136,57,45,-54
136,60,45,-54
137,54,45,-54
137,55,45,-54
137,58,45,-54
137,59,45,-54
138,54,45,-54
138,56,45,-54
138,57,45,-54
138,60,45,-54
139,53,45,-54
139,55,45,-54
139,56,45,-54
140,52,45,-54
140,54,45,-54
140,56,45,-54
140,57,45,-54
140,59,45,-54
141,55,45,-54
141,58,45,-54
142,53,45,-54
142,57,45,-54
143,52,45,-54
143,56,45,-54
144,52,45,-54
145,55,45,-54
146,54,45,-54
119,50,45,-45
120,49,45,-45
120,51,45,-45
121,47,45,-45
122,46,45,-45
122,48,45,-45
122,51,45,-45
123,50,45,-45
123,53,45,-45
124,47,45,-45
124,49,45,-45
124,51,45,-45
124,52,45,-45
125,48,45,-45
125,50,45,-45
126,44,45,-45
126,45,45,-45
126,49,45,-45
126,52,45,-45
126,54,45,-45
126,55,45,-45
127,46,45,-45
127,50,45,-45
127,51,45,-45
128,47,45,-45
128,50,45,-45
128,52,45,-45
128,53,45,-45
128,54,45,-45
129,50,45,-45
129,51,45,-45
131,52,45,-45
132,49,45,-45
133,50,45,-45
134,49,45,-45
113,44,45,-36
113,45,45,-36
114,46,45,-36
115,43,45,-36
115,45,45,-36
115,47,45,-36
116,42,45,-36
116,46,45,-36
117,47,45,-36
118,41,45,-36
118,43,45,-36
119,40,45,-36
119,42,45,-36
119,45,45,-36
120,39,45,-36
120,43,45,-36
120,46,45,-36
121,39,45,-36
121,42,45,-36
121,45,45,-36
122,41,45,-36
122,43,45,-36
123,42,45,-36
125,42,45,-36
102,34,45,-27
103,35,45,-27
106,32,45,-27
107,33,45,-27
108,34,45,-27
108,39,45,-27
109,35,45,-27
109,39,45,-27
110,36,45,-27
110,38,45,-27
110,39,45,-27
111,37,45,-27
112,37,45,-27
113,35,45,-27
98,31,45,-18
99,32,45,-18
100,26,45,-18
100,28,45,-18
100,31,45,-18
101,25,45,-18
101,32,45,-18
102,25,45,-18
103,24,45,-18
104,27,45,-18
106,27,45,-18
81,11,45,0
64,7,45,9
204,114,54,-126
204,116,54,-126
204,119,54,-126
207,113,54,-126
208,115,54,-126
209,115,54,-126
211,118,54,-126
190,107,54,-117
190,109,54,-117
191,107,54,-117
191,108,54,-117
191,111,54,-117
191,112,54,-117
191,114,54,-117
192,105,54,-117
192,106,54,-117
192,107,54,-117
192,110,54,-117
192,111,54,-117
192,113,54,-117
193,105,54,-117
193,109,54,-117
193,111,54,-117
193,113,54,-117
194,106,54,-117
194,107,54,-117
194,108,54,-117
194,113,54,-117
195,105,54,-117
195,106,54,-117
195,107,54,-117
196,106,54,-117
196,108,54,-117
196,110,54,-117
196,111,54,-117
196,112,54,-117
196,113,54,-117
198,103,54,-117
198,104,54,-117
198,107,54,-117
199,103,54,-117
199,104,54,-117
199,111,54,-117
200,109,54,-117
200,110,54,-117
174,103,54,-108
174,104,54,-108
175,102,54,-108
175,103,54,-108
175,104,54,-108
175,105,54,-108
176,101,54,-108
176,103,54,-108
177,101,54,-108
177,102,54,-108
177,106,54,-108
177,108,54,-108
177,109,54,-108
178,110,54,-108
179,99,54,-108
179,101,54,-108
179,104,54,-108
179,105,54,-108
179,106,54,-108
179,107,54,-108
179,108,54,-108
180,102,54,-108
180,106,54,-108
180,108,54,-108
181,98,54,-108
181,102,54,-108
181,103,54,-108
181,108,54,-108
182,99,54,-108
182,101,54,-108
182,103,54,-108
182,104,54,-108
182,105,54,-108
182,107,54,-108
183,99,54,-108
183,102,54,-108
183,103,54,-108
183,106,54,-108
183,107,54,-108
184,97,54,-108
184,99,54,-108
184,102,54,-108
184,103,54,-108
184,105,54,-108
184,106,54,-108
185,101,54,-108
185,104,54,-108
185,106,54,-108
186,100,54,-108
186,104,54,-108
186,105,54,-108
187,102,54,-108
167,95,54,-99
168,94,54,-99
168,96,54,-99
169,93,54,-99
169,95,54,-99
169,96,54,-99
169,97,54,-99
170,95,54,-99
170,98,54,-99
171,97,54,-99
171,98,54,-99
172,91,54,-99
172,94,54,-99
172,96,54,-99
172,98,54,-99
173,92,54,-99
173,93,54,-99
173,95,54,-99
173,97,54,-99
173,101,54,-99
174,90,54,-99
174,93,54,-99
174,96,54,-99
174,98,54,-99
174,99,54,-99
174,100,54,-99
174,101,54,-99
175,91,54,-99
175,92,54,-99
175,94,54,-99
175,95,54,-99
175,97,54,-99
176,90,54,-99
176,91,54,-99
176,96,54,-99
176,97,54,-99
177,89,54,-99
177,91,54,-99
177,94,54,-99
178,90,54,-99
178,92,54,-99
178,93,54,-99
178,95,54,-99
179,91,54,-99
179,92,54,-99
179,95,54,-99
180,92,54,-99
180,94,54,-99
181,93,54,-99
181,95,54,-99
181,96,54,-99
182,96,54,-99
159,88,54,-90
160,89,54,-90
161,87,54,-90
161,88,54,-90
162,89,54,-90
162,91,54,-90
163,85,54,-90
163,87,54,-90
163,90,54,-90
164,89,54,-90
164,92,54,-90
165,86,54,-90
165,89,54,-90
165,91,54,-90
165,93,54,-90
166,84,54,-90
166,91,54,-90
166,92,54,-90
167,84,54,-90
167,87,54,-90
167,92,54,-90
168,87,54,-90
168,92,54,-90
169,82,54,-90
169,83,54,-90
169,88,54,-90
169,89,54,-90
169,92,54,-90
170,86,54,-90
170,87,54,-90
170,88,54,-90
171,89,54,-90
172,87,54,-90
172,88,54,-90
172,90,54,-90
173,88,54,-90
174,86,54,-90
174,87,54,-90
175,88,54,-90
148,83,54,-81
150,83,54,-81
150,84,54,-81
151,81,54,-81
151,82,54,-81
151,84,54,-81
152,83,54,-81
153,85,54,-81
154,84,54,-81
154,86,54,-81
155,80,54,-81
155,81,54,-81
155,83,54,-81
155,87,54,-81
156,78,54,-81
156,82,54,-81
156,85,54,-81
156,87,54,-81
157,80,54,-81
157,85,54,-81
157,87,54,-81
158,81,54,-81
158,85,54,-81
158,86,54,-81
159,77,54,-81
159,85,54,-81
159,87,54,-81
160,80,54,-81
160,82,54,-81
160,84,54,-81
161,82,54,-81
161,83,54,-81
161,84,54,-81
161,85,54,-81
162,84,54,-81
163,82,54,-81
163,83,54,-81
164,81,54,-81
164,82,54,-81
165,80,54,-81
165,81,54,-81
138,76,54,-72
139,78,54,-72
140,76,54,-72
140,77,54,-72
140,78,54,-72
141,75,54,-72
141,76,54,-72
141,79,54,-72
142,75,54,-72
142,77,54,-72
142,78,54,-72
142,80,54,-72
143,73,54,-72
143,74,54,-72
143,76,54,-72
143,77,54,-72
143,80,54,-72
144,74,54,-72
144,78,54,-72
144,81,54,-72
145,71,54,-72
145,74,54,-72
145,77,54,-72
145,78,54,-72
145,80,54,-72
146,71,54,-72
146,72,54,-72
146,75,54,-72
146,77,54,-72
146,80,54,-72
147,71,54,-72
147,75,54,-72
147,76,54,-72
147,79,54,-72
148,71,54,-72
148,73,54,-72
148,74,54,-72
148,76,54,-72
148,77,54,-72
148,80,54,-72
149,71,54,-72
149,72,54,-72
149,74,54,-72
149,76,54,-72
149,79,54,-72
149,80,54,-72
150,71,54,-72
150,74,54,-72
150,75,54,-72
150,77,54,-72
151,73,54,-72
151,78,54,-72
152,72,54,-72
152,74,54,-72
152,75,54,-72
152,76,54,-72
153,75,54,-72
154,74,54,-72
155,75,54,-72
155,76,54,-72
156,74,54,-72
128,71,54,-63
130,71,54,-63
130,72,54,-63
131,69,54,-63
131,73,54,-63
131,74,54,-63
132,68,54,-63
132,73,54,-63
133,69,54,-63
133,70,54,-63
133,72,54,-63
133,74,54,-63
133,75,54,-63
134,68,54,-63
134,69,54,-63
134,71,54,-63
134,73,54,-63
134,75,54,-63
135,66,54,-63
135,70,54,-63
135,74,54,-63
135,76,54,-63
136,72,54,-63
136,73,54,-63
136,74,54,-63
137,69,54,-63
137,74,54,-63
138,65,54,-63
138,70,54,-63
138,72,54,-63
138,73,54,-63
138,74,54,-63
139,65,54,-63
139,68,54,-63
139,71,54,-63
139,72,54,-63
140,66,54,-63
140,70,54,-63
140,71,54,-63
141,66,54,-63
141,68,54,-63
141,70,54,-63
141,71,54,-63
141,72,54,-63
142,67,54,-63
142,69,54,-63
142,72,54,-63
143,67,54,-63
143,70,54,-63
144,67,54,-63
144,68,54,-63
144,70,54,-63
145,68,54,-63
145,69,54,-63
119,63,54,-54
119,64,54,-54
119,65,54,-54
120,63,54,-54
120,64,54,-54
120,66,54,-54
121,62,54,-54
121,63,54,-54
121,65,54,-54
122,60,54,-54
122,61,54,-54
122,66,54,-54
122,68,54,-54
123,61,54,-54
123,64,54,-54
123,67,54,-54
124,59,54,-54
124,60,54,-54
124,65,54,-54
124,68,54,-54
124,69,54,-54
125,60,54,-54
125,63,54,-54
125,67,54,-54
125,68,54,-54
126,59,54,-54
126,62,54,-54
126,66,54,-54
126,68,54,-54
126,69,54,-54
127,61,54,-54
127,62,54,-54
127,64,54,-54
127,68,54,-54
128,59,54,-54
128,60,54,-54
128,63,54,-54
128,65,54,-54
128,69,54,-54
129,61,54,-54
129,62,54,-54
129,64,54,-54
131,66,54,-54
132,63,54,-54
132,64,54,-54
133,64,54,-54
135,63,54,-54
110,57,54,-45
110,58,54,-45
111,56,54,-45
111,58,54,-45
113,59,54,-45
114,58,54,-45
114,60,54,-45
115,58,54,-45
115,61,54,-45
116,57,54,-45
116,60,54,-45
116,61,54,-45
116,62,54,-45
117,52,54,-45
117,58,54,-45
118,55,54,-45
118,58,54,-45
118,59,54,-45
118,61,54,-45
118,62,54,-45
119,55,54,-45
119,58,54,-45
119,61,54,-45
120,53,54,-45
120,59,54,-45
120,60,54,-45
121,53,54,-45
121,55,54,-45
121,57,54,-45
121,58,54,-45
122,54,54,-45
122,56,54,-45
122,57,54,-45
123,56,54,-45
123,58,54,-45
124,56,54,-45
101,48,54,-36
102,49,54,-36
103,48,54,-36
105,50,54,-36
106,47,54,-36
106,51,54,-36
106,53,54,-36
107,52,54,-36
108,49,54,-36
108,53,54,-36
108,54,54,-36
109,45,54,-36
109,50,54,-36
109,52,54,-36
110,50,54,-36
110,53,54,-36
111,51,54,-36
112,50,54,-36
113,50,54,-36
115,50,54,-36
92,41,54,-27
93,40,54,-27
93,42,54,-27
94,41,54,-27
95,42,54,-27
98,45,54,-27
99,36,54,-27
99,41,54,-27
99,46,54,-27
100,37,54,-27
100,46,54,-27
104,42,54,-27
87,35,54,-18
87,36,54,-18
88,35,54,-18
88,37,54,-18
89,34,54,-18
89,38,54,-18
90,33,54,-18
90,39,54,-18
91,35,54,-18
92,37,54,-18
93,31,54,-18
93,35,54,-18
94,31,54,-18
95,32,54,-18
95,35,54,-18
96,33,54,-18
96,36,54,-18
85,27,54,-9
72,10,54,0
73,12,54,0
223,133,63,-144
205,123,63,-135
207,123,63,-135
209,123,63,-135
209,125,63,-135
210,127,63,-135
192,117,63,-126
193,117,63,-126
193,118,63,-126
193,120,63,-126
194,115,63,-126
194,123,63,-126
195,119,63,-126
195,122,63,-126
195,123,63,-126
196,119,63,-126
198,118,63,-126
198,120,63,-126
200,114,63,-126
200,120,63,-126
178,112,63,-117
179,113,63,-117
179,114,63,-117
180,111,63,-117
180,112,63,-117
180,115,63,-117
180,117,63,-117
181,111,63,-117
181,115,63,-117
182,117,63,-117
183,109,63,-117
183,114,63,-117
183,118,63,-117
184,110,63,-117
184,113,63,-117
185,108,63,-117
185,117,63,-117
186,108,63,-117
186,112,63,-117
187,108,63,-117
187,109,63,-117
187,111,63,-117
187,115,63,-117
188,107,63,-117
188,111,63,-117
188,114,63,-117
188,115,63,-117
189,110,63,-117
189,112,63,-117
189,114,63,-117
163,110,63,-108
165,111,63,-108
165,112,63,-108
165,113,63,-108
166,109,63,-108
166,110,63,-108
166,115,63,-108
167,111,63,-108
167,113,63,-108
167,114,63,-108
167,116,63,-108
167,117,63,-108
168,110,63,-108
168,111,63,-108
168,112,63,-108
168,113,63,-108
168,114,63,-108
168,115,63,-108
168,116,63,-108
169,108,63,-108
169,109,63,-108
169,114,63,-108
169,116,63,-108
170,105,63,-108
170,109,63,-108
170,111,63,-108
170,114,63,-108
170,115,63,-108
171,107,63,-108
171,111,63,-108
172,105,63,-108
172,106,63,-108
172,107,63,-108
172,108,63,-108
172,109,63,-108
172,111,63,-108
172,113,63,-108
172,114,63,-108
173,109,63,-108
173,112,63,-108
174,106,63,-108
174,108,63,-108
174,110,63,-108
174,111,63,-108
175,110,63,-108
175,112,63,-108
176,110,63,-108
176,111,63,-108
157,102,63,-99
157,103,63,-99
158,103,63,-99
158,104,63,-99
159,100,63,-99
159,101,63,-99
159,102,63,-99
159,104,63,-99
161,99,63,-99
161,100,63,-99
161,101,63,-99
161,107,63,-99
162,101,63,-99
162,102,63,-99
162,104,63,-99
162,107,63,-99
162,108,63,-99
163,98,63,-99
163,100,63,-99
163,103,63,-99
163,106,63,-99
164,100,63,-99
164,105,63,-99
164,106,63,-99
164,107,63,-99
164,108,63,-99
165,98,63,-99
165,101,63,-99
165,104,63,-99
166,97,63,-99
166,101,63,-99
166,103,63,-99
166,105,63,-99
166,106,63,-99
167,98,63,-99
167,100,63,-99
168,99,63,-99
168,103,63,-99
168,104,63,-99
